2025-07-16 20:06:40 | ETH/USDT | Signal: buy | Price: 3291.68 | RSI: 3291.68
2025-07-29 19:02:48 | ADA/USDT | Signal: sell | Price: 0.78 | RSI: 43.28 | Confidence: 1.00
2025-07-29 19:02:51 | SOL/USDT | Signal: sell | Price: 180.55 | RSI: 43.28 | Confidence: 1.00
2025-07-29 19:02:54 | AVAX/USDT | Signal: sell | Price: 24.29 | RSI: 37.62 | Confidence: 0.83
2025-07-29 19:02:56 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 40.31 | Confidence: 1.00
2025-07-29 19:03:01 | APT/USDT | Signal: sell | Price: 4.58 | RSI: 38.62 | Confidence: 0.87
2025-07-29 19:03:03 | BNB/USDT | Signal: sell | Price: 805.52 | RSI: 33.59 | Confidence: 0.73
2025-07-29 19:03:06 | INJ/USDT | Signal: sell | Price: 14.11 | RSI: 35.39 | Confidence: 0.83
2025-07-29 19:04:49 | BTC/USDT | Signal: sell | Price: 117366.50 | RSI: 27.23 | Confidence: 0.82
2025-07-29 19:04:52 | ETH/USDT | Signal: sell | Price: 3766.96 | RSI: 36.92 | Confidence: 0.73
2025-07-29 19:04:55 | XMR/USDT | Signal: sell | Price: 316.23 | RSI: 44.50 | Confidence: 1.00
2025-07-29 19:04:58 | LTC/USDT | Signal: sell | Price: 108.15 | RSI: 46.88 | Confidence: 0.81
2025-07-29 19:05:00 | DOT/USDT | Signal: sell | Price: 3.91 | RSI: 40.34 | Confidence: 1.00
2025-07-29 19:05:03 | ADA/USDT | Signal: sell | Price: 0.78 | RSI: 42.81 | Confidence: 1.00
2025-07-29 19:05:05 | SOL/USDT | Signal: sell | Price: 180.46 | RSI: 42.49 | Confidence: 1.00
2025-07-29 19:05:08 | AVAX/USDT | Signal: sell | Price: 24.28 | RSI: 37.29 | Confidence: 0.83
2025-07-29 19:05:11 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 40.53 | Confidence: 1.00
2025-07-29 19:05:16 | APT/USDT | Signal: sell | Price: 4.58 | RSI: 36.57 | Confidence: 0.87
2025-07-29 19:05:19 | BNB/USDT | Signal: sell | Price: 806.33 | RSI: 36.75 | Confidence: 0.73
2025-07-29 19:05:21 | INJ/USDT | Signal: sell | Price: 14.11 | RSI: 35.65 | Confidence: 0.83
2025-07-29 19:07:05 | BTC/USDT | Signal: sell | Price: 117420.80 | RSI: 30.48 | Confidence: 0.83
2025-07-29 19:07:07 | ETH/USDT | Signal: sell | Price: 3760.26 | RSI: 34.49 | Confidence: 0.73
2025-07-29 19:07:10 | XMR/USDT | Signal: sell | Price: 316.37 | RSI: 45.74 | Confidence: 1.00
2025-07-29 19:07:13 | LTC/USDT | Signal: sell | Price: 107.94 | RSI: 44.16 | Confidence: 1.00
2025-07-29 19:07:16 | DOT/USDT | Signal: sell | Price: 3.91 | RSI: 38.43 | Confidence: 0.87
2025-07-29 19:07:18 | ADA/USDT | Signal: sell | Price: 0.78 | RSI: 40.01 | Confidence: 1.00
2025-07-29 19:07:21 | SOL/USDT | Signal: sell | Price: 180.24 | RSI: 40.56 | Confidence: 1.00
2025-07-29 19:07:24 | AVAX/USDT | Signal: sell | Price: 24.28 | RSI: 37.44 | Confidence: 0.83
2025-07-29 19:07:26 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 38.02 | Confidence: 0.87
2025-07-29 19:07:31 | APT/USDT | Signal: sell | Price: 4.57 | RSI: 35.62 | Confidence: 0.87
2025-07-29 19:07:34 | BNB/USDT | Signal: sell | Price: 805.50 | RSI: 34.80 | Confidence: 0.73
2025-07-29 19:07:36 | INJ/USDT | Signal: sell | Price: 14.09 | RSI: 34.61 | Confidence: 0.83
2025-07-29 19:09:20 | BTC/USDT | Signal: sell | Price: 117430.40 | RSI: 31.08 | Confidence: 0.83
2025-07-29 19:09:22 | ETH/USDT | Signal: sell | Price: 3759.86 | RSI: 34.33 | Confidence: 0.73
2025-07-29 19:09:25 | XMR/USDT | Signal: sell | Price: 315.97 | RSI: 42.30 | Confidence: 1.00
2025-07-29 19:09:27 | LTC/USDT | Signal: sell | Price: 107.94 | RSI: 44.17 | Confidence: 0.81
2025-07-29 19:09:30 | DOT/USDT | Signal: sell | Price: 3.90 | RSI: 37.16 | Confidence: 0.87
2025-07-29 19:09:33 | ADA/USDT | Signal: sell | Price: 0.78 | RSI: 38.75 | Confidence: 0.87
2025-07-29 19:09:36 | SOL/USDT | Signal: sell | Price: 180.18 | RSI: 40.03 | Confidence: 1.00
2025-07-29 19:09:38 | AVAX/USDT | Signal: sell | Price: 24.29 | RSI: 37.91 | Confidence: 0.83
2025-07-29 19:09:41 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 35.95 | Confidence: 0.87
2025-07-29 19:09:45 | APT/USDT | Signal: sell | Price: 4.56 | RSI: 33.01 | Confidence: 0.87
2025-07-29 19:09:48 | BNB/USDT | Signal: sell | Price: 806.06 | RSI: 36.09 | Confidence: 0.73
2025-07-29 19:09:51 | INJ/USDT | Signal: sell | Price: 14.09 | RSI: 34.23 | Confidence: 0.83
2025-07-29 19:11:36 | BTC/USDT | Signal: sell | Price: 117436.10 | RSI: 32.42 | Confidence: 0.83
2025-07-29 19:11:40 | ETH/USDT | Signal: sell | Price: 3754.91 | RSI: 32.29 | Confidence: 0.73
2025-07-29 19:11:43 | XMR/USDT | Signal: sell | Price: 315.80 | RSI: 40.90 | Confidence: 1.00
2025-07-29 19:11:45 | LTC/USDT | Signal: sell | Price: 107.69 | RSI: 40.90 | Confidence: 1.00
2025-07-29 19:11:47 | DOT/USDT | Signal: sell | Price: 3.89 | RSI: 33.63 | Confidence: 0.87
2025-07-29 19:11:50 | ADA/USDT | Signal: sell | Price: 0.78 | RSI: 35.65 | Confidence: 0.87
2025-07-29 19:11:53 | SOL/USDT | Signal: sell | Price: 179.66 | RSI: 35.90 | Confidence: 0.87
2025-07-29 19:11:55 | AVAX/USDT | Signal: sell | Price: 24.23 | RSI: 35.89 | Confidence: 0.83
2025-07-29 19:11:58 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 33.65 | Confidence: 0.87
2025-07-29 19:12:02 | APT/USDT | Signal: sell | Price: 4.55 | RSI: 30.90 | Confidence: 0.87
2025-07-29 19:12:04 | BNB/USDT | Signal: sell | Price: 803.62 | RSI: 30.75 | Confidence: 0.73
2025-07-29 19:12:07 | INJ/USDT | Signal: sell | Price: 14.06 | RSI: 32.94 | Confidence: 0.83
2025-07-29 19:13:55 | BTC/USDT | Signal: sell | Price: 117397.70 | RSI: 31.33 | Confidence: 0.83
2025-07-29 19:13:57 | ETH/USDT | Signal: sell | Price: 3753.39 | RSI: 31.72 | Confidence: 0.73
2025-07-29 19:14:00 | XMR/USDT | Signal: sell | Price: 315.74 | RSI: 40.44 | Confidence: 1.00
2025-07-29 19:14:03 | LTC/USDT | Signal: sell | Price: 107.81 | RSI: 42.37 | Confidence: 1.00
2025-07-29 19:14:06 | DOT/USDT | Signal: sell | Price: 3.89 | RSI: 34.30 | Confidence: 0.87
2025-07-29 19:14:08 | ADA/USDT | Signal: sell | Price: 0.78 | RSI: 37.34 | Confidence: 0.87
2025-07-29 19:14:11 | SOL/USDT | Signal: sell | Price: 179.60 | RSI: 35.50 | Confidence: 0.87
2025-07-29 19:14:13 | AVAX/USDT | Signal: sell | Price: 24.24 | RSI: 36.33 | Confidence: 0.83
2025-07-29 19:14:16 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 34.27 | Confidence: 0.87
2025-07-29 19:14:20 | APT/USDT | Signal: sell | Price: 4.55 | RSI: 31.17 | Confidence: 0.87
2025-07-29 19:14:23 | BNB/USDT | Signal: sell | Price: 804.40 | RSI: 32.29 | Confidence: 0.73
2025-07-29 19:14:26 | INJ/USDT | Signal: sell | Price: 14.09 | RSI: 34.67 | Confidence: 0.83
2025-07-29 19:16:09 | BTC/USDT | Signal: sell | Price: 117465.60 | RSI: 34.78 | Confidence: 0.83
2025-07-29 19:16:12 | ETH/USDT | Signal: sell | Price: 3757.47 | RSI: 33.28 | Confidence: 0.73
2025-07-29 19:16:15 | XMR/USDT | Signal: sell | Price: 315.49 | RSI: 38.47 | Confidence: 0.87
2025-07-29 19:16:23 | LTC/USDT | Signal: sell | Price: 107.94 | RSI: 43.97 | Confidence: 1.00
2025-07-29 19:16:25 | DOT/USDT | Signal: sell | Price: 3.89 | RSI: 34.68 | Confidence: 0.87
2025-07-29 19:16:28 | ADA/USDT | Signal: sell | Price: 0.78 | RSI: 37.92 | Confidence: 0.87
2025-07-29 19:16:31 | SOL/USDT | Signal: sell | Price: 179.71 | RSI: 36.24 | Confidence: 0.87
2025-07-29 19:16:36 | AVAX/USDT | Signal: sell | Price: 24.29 | RSI: 38.14 | Confidence: 0.83
2025-07-29 19:16:38 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 35.82 | Confidence: 0.87
2025-07-29 19:16:41 | TRX/USDT | Signal: sell | Price: 0.34 | RSI: 41.58 | Confidence: 0.74
2025-07-29 19:16:44 | APT/USDT | Signal: sell | Price: 4.55 | RSI: 32.57 | Confidence: 0.87
2025-07-29 19:16:47 | BNB/USDT | Signal: sell | Price: 805.00 | RSI: 34.21 | Confidence: 0.73
2025-07-29 19:16:50 | INJ/USDT | Signal: sell | Price: 14.11 | RSI: 36.60 | Confidence: 0.83
2025-07-29 19:18:33 | BTC/USDT | Signal: sell | Price: 117435.00 | RSI: 32.89 | Confidence: 0.83
2025-07-29 19:18:35 | ETH/USDT | Signal: sell | Price: 3749.10 | RSI: 29.98 | Confidence: 0.73
2025-07-29 19:18:38 | XMR/USDT | Signal: sell | Price: 315.31 | RSI: 37.17 | Confidence: 0.87
2025-07-29 19:18:41 | LTC/USDT | Signal: sell | Price: 107.29 | RSI: 36.21 | Confidence: 0.82
2025-07-29 19:18:43 | DOT/USDT | Signal: sell | Price: 3.87 | RSI: 30.55 | Confidence: 0.87
2025-07-29 19:18:46 | ADA/USDT | Signal: sell | Price: 0.77 | RSI: 34.69 | Confidence: 0.87
2025-07-29 19:18:49 | SOL/USDT | Signal: sell | Price: 179.29 | RSI: 33.23 | Confidence: 0.87
2025-07-29 19:18:52 | AVAX/USDT | Signal: sell | Price: 24.21 | RSI: 35.40 | Confidence: 0.83
2025-07-29 19:18:54 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 32.81 | Confidence: 0.87
2025-07-29 19:19:05 | TRX/USDT | Signal: sell | Price: 0.34 | RSI: 40.33 | Confidence: 0.74
2025-07-29 19:19:07 | APT/USDT | Signal: sell | Price: 4.53 | RSI: 28.11 | Confidence: 0.87
2025-07-29 19:19:10 | BNB/USDT | Signal: sell | Price: 802.83 | RSI: 29.07 | Confidence: 0.73
2025-07-29 19:19:13 | INJ/USDT | Signal: sell | Price: 14.04 | RSI: 33.18 | Confidence: 0.83
2025-07-29 19:20:56 | BTC/USDT | Signal: sell | Price: 117445.00 | RSI: 34.86 | Confidence: 0.73
2025-07-29 19:20:59 | ETH/USDT | Signal: sell | Price: 3752.29 | RSI: 34.62 | Confidence: 0.83
2025-07-29 19:21:02 | XMR/USDT | Signal: sell | Price: 315.59 | RSI: 41.02 | Confidence: 1.00
2025-07-29 19:21:05 | LTC/USDT | Signal: sell | Price: 107.61 | RSI: 41.58 | Confidence: 1.00
2025-07-29 19:21:08 | DOT/USDT | Signal: sell | Price: 3.88 | RSI: 34.99 | Confidence: 0.87
2025-07-29 19:21:11 | ADA/USDT | Signal: sell | Price: 0.78 | RSI: 39.20 | Confidence: 0.87
2025-07-29 19:21:14 | SOL/USDT | Signal: sell | Price: 179.57 | RSI: 37.97 | Confidence: 0.87
2025-07-29 19:21:16 | AVAX/USDT | Signal: sell | Price: 24.24 | RSI: 38.49 | Confidence: 0.83
2025-07-29 19:21:19 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 36.00 | Confidence: 0.87
2025-07-29 19:21:21 | TRX/USDT | Signal: sell | Price: 0.34 | RSI: 41.20 | Confidence: 0.74
2025-07-29 19:21:25 | APT/USDT | Signal: sell | Price: 4.54 | RSI: 32.44 | Confidence: 0.87
2025-07-29 19:21:28 | BNB/USDT | Signal: sell | Price: 805.16 | RSI: 38.69 | Confidence: 0.83
2025-07-29 19:21:30 | INJ/USDT | Signal: sell | Price: 14.07 | RSI: 36.36 | Confidence: 0.83
2025-07-29 19:23:19 | BTC/USDT | Signal: sell | Price: 117474.90 | RSI: 36.65 | Confidence: 0.73
2025-07-29 19:23:21 | ETH/USDT | Signal: sell | Price: 3754.31 | RSI: 36.05 | Confidence: 0.83
2025-07-29 19:23:24 | XMR/USDT | Signal: sell | Price: 316.12 | RSI: 46.25 | Confidence: 1.00
2025-07-29 19:23:27 | LTC/USDT | Signal: sell | Price: 107.74 | RSI: 43.60 | Confidence: 1.00
2025-07-29 19:23:29 | DOT/USDT | Signal: sell | Price: 3.88 | RSI: 36.00 | Confidence: 0.87
2025-07-29 19:23:32 | ADA/USDT | Signal: sell | Price: 0.78 | RSI: 39.20 | Confidence: 0.87
2025-07-29 19:23:34 | SOL/USDT | Signal: sell | Price: 179.47 | RSI: 36.83 | Confidence: 0.87
2025-07-29 19:23:37 | AVAX/USDT | Signal: sell | Price: 24.20 | RSI: 36.42 | Confidence: 0.83
2025-07-29 19:23:39 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 34.16 | Confidence: 0.87
2025-07-29 19:23:42 | TRX/USDT | Signal: sell | Price: 0.34 | RSI: 47.37 | Confidence: 0.74
2025-07-29 19:23:45 | APT/USDT | Signal: sell | Price: 4.53 | RSI: 29.85 | Confidence: 0.87
2025-07-29 19:23:47 | BNB/USDT | Signal: sell | Price: 805.30 | RSI: 39.17 | Confidence: 0.83
2025-07-29 19:23:50 | INJ/USDT | Signal: sell | Price: 14.05 | RSI: 34.54 | Confidence: 0.83
2025-07-29 19:25:33 | BTC/USDT | Signal: sell | Price: 117303.70 | RSI: 28.52 | Confidence: 0.82
2025-07-29 19:25:36 | ETH/USDT | Signal: sell | Price: 3745.55 | RSI: 30.12 | Confidence: 0.83
2025-07-29 19:25:38 | XMR/USDT | Signal: sell | Price: 315.92 | RSI: 44.40 | Confidence: 1.00
2025-07-29 19:25:40 | LTC/USDT | Signal: sell | Price: 107.60 | RSI: 41.57 | Confidence: 1.00
2025-07-29 19:25:43 | DOT/USDT | Signal: sell | Price: 3.88 | RSI: 32.99 | Confidence: 0.87
2025-07-29 19:25:46 | ADA/USDT | Signal: sell | Price: 0.78 | RSI: 38.21 | Confidence: 0.87
2025-07-29 19:25:48 | SOL/USDT | Signal: sell | Price: 179.42 | RSI: 36.41 | Confidence: 0.87
2025-07-29 19:25:51 | AVAX/USDT | Signal: sell | Price: 24.16 | RSI: 34.25 | Confidence: 0.83
2025-07-29 19:25:53 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 35.40 | Confidence: 0.87
2025-07-29 19:25:57 | APT/USDT | Signal: sell | Price: 4.53 | RSI: 30.22 | Confidence: 0.87
2025-07-29 19:26:00 | BNB/USDT | Signal: sell | Price: 804.69 | RSI: 37.06 | Confidence: 0.83
2025-07-29 19:26:02 | INJ/USDT | Signal: sell | Price: 14.05 | RSI: 35.09 | Confidence: 0.83
2025-07-29 19:27:45 | BTC/USDT | Signal: sell | Price: 117375.80 | RSI: 32.29 | Confidence: 0.73
2025-07-29 19:27:48 | ETH/USDT | Signal: sell | Price: 3748.58 | RSI: 31.91 | Confidence: 0.83
2025-07-29 19:27:50 | XMR/USDT | Signal: sell | Price: 316.50 | RSI: 49.82 | Confidence: 1.00
2025-07-29 19:27:53 | LTC/USDT | Signal: sell | Price: 107.71 | RSI: 43.34 | Confidence: 1.00
2025-07-29 19:28:03 | DOT/USDT | Signal: sell | Price: 3.88 | RSI: 34.76 | Confidence: 0.87
2025-07-29 19:28:06 | ADA/USDT | Signal: sell | Price: 0.78 | RSI: 38.59 | Confidence: 0.87
2025-07-29 19:28:08 | SOL/USDT | Signal: sell | Price: 179.61 | RSI: 38.59 | Confidence: 0.87
2025-07-29 19:28:11 | AVAX/USDT | Signal: sell | Price: 24.20 | RSI: 36.02 | Confidence: 0.83
2025-07-29 19:28:13 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 36.68 | Confidence: 0.87
2025-07-29 19:28:17 | APT/USDT | Signal: sell | Price: 4.53 | RSI: 30.39 | Confidence: 0.87
2025-07-29 19:28:20 | BNB/USDT | Signal: sell | Price: 805.58 | RSI: 40.46 | Confidence: 1.00
2025-07-29 19:28:23 | INJ/USDT | Signal: sell | Price: 14.03 | RSI: 33.78 | Confidence: 0.83
2025-07-29 19:30:07 | BTC/USDT | Signal: sell | Price: 117316.20 | RSI: 28.88 | Confidence: 0.87
2025-07-29 19:30:09 | ETH/USDT | Signal: sell | Price: 3748.22 | RSI: 31.64 | Confidence: 0.83
2025-07-29 19:30:17 | XMR/USDT | Signal: sell | Price: 316.29 | RSI: 47.99 | Confidence: 1.00
2025-07-29 19:30:20 | LTC/USDT | Signal: sell | Price: 107.54 | RSI: 40.59 | Confidence: 1.00
2025-07-29 19:30:23 | DOT/USDT | Signal: sell | Price: 3.88 | RSI: 33.01 | Confidence: 0.87
2025-07-29 19:30:26 | ADA/USDT | Signal: sell | Price: 0.78 | RSI: 37.76 | Confidence: 0.87
2025-07-29 19:30:28 | SOL/USDT | Signal: sell | Price: 179.49 | RSI: 37.37 | Confidence: 0.87
2025-07-29 19:30:31 | AVAX/USDT | Signal: sell | Price: 24.19 | RSI: 35.48 | Confidence: 0.83
2025-07-29 19:30:33 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 34.67 | Confidence: 0.87
2025-07-29 19:30:41 | APT/USDT | Signal: sell | Price: 4.52 | RSI: 28.25 | Confidence: 0.87
2025-07-29 19:30:45 | BNB/USDT | Signal: sell | Price: 805.77 | RSI: 41.19 | Confidence: 1.00
2025-07-29 19:30:51 | INJ/USDT | Signal: sell | Price: 13.99 | RSI: 32.11 | Confidence: 0.83
2025-07-29 19:32:51 | BTC/USDT | Signal: sell | Price: 117299.20 | RSI: 28.36 | Confidence: 0.87
2025-07-29 19:32:55 | ETH/USDT | Signal: sell | Price: 3743.47 | RSI: 29.46 | Confidence: 0.83
2025-07-29 19:32:57 | XMR/USDT | Signal: sell | Price: 316.52 | RSI: 50.14 | Confidence: 1.00
2025-07-29 19:33:01 | LTC/USDT | Signal: sell | Price: 107.49 | RSI: 39.96 | Confidence: 0.87
2025-07-29 19:33:04 | DOT/USDT | Signal: sell | Price: 3.87 | RSI: 31.98 | Confidence: 0.87
2025-07-29 19:33:08 | ADA/USDT | Signal: sell | Price: 0.78 | RSI: 36.88 | Confidence: 0.87
2025-07-29 19:33:10 | SOL/USDT | Signal: sell | Price: 179.36 | RSI: 36.34 | Confidence: 0.87
2025-07-29 19:33:13 | AVAX/USDT | Signal: sell | Price: 24.18 | RSI: 35.08 | Confidence: 0.83
2025-07-29 19:33:16 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 33.59 | Confidence: 0.87
2025-07-29 19:33:21 | APT/USDT | Signal: sell | Price: 4.52 | RSI: 27.15 | Confidence: 0.87
2025-07-29 19:33:25 | BNB/USDT | Signal: sell | Price: 805.58 | RSI: 40.70 | Confidence: 1.00
2025-07-29 19:33:28 | INJ/USDT | Signal: sell | Price: 13.93 | RSI: 29.54 | Confidence: 0.87
2025-07-29 19:35:11 | BTC/USDT | Signal: sell | Price: 117194.80 | RSI: 25.85 | Confidence: 0.87
2025-07-29 19:35:14 | ETH/USDT | Signal: sell | Price: 3735.45 | RSI: 26.71 | Confidence: 0.83
2025-07-29 19:35:16 | XMR/USDT | Signal: sell | Price: 316.10 | RSI: 46.28 | Confidence: 1.00
2025-07-29 19:35:19 | LTC/USDT | Signal: sell | Price: 107.17 | RSI: 36.33 | Confidence: 0.87
2025-07-29 19:35:21 | DOT/USDT | Signal: sell | Price: 3.86 | RSI: 28.65 | Confidence: 0.87
2025-07-29 19:35:24 | ADA/USDT | Signal: sell | Price: 0.77 | RSI: 32.64 | Confidence: 0.87
2025-07-29 19:35:26 | SOL/USDT | Signal: sell | Price: 178.94 | RSI: 33.38 | Confidence: 0.87
2025-07-29 19:35:28 | AVAX/USDT | Signal: sell | Price: 24.09 | RSI: 31.84 | Confidence: 0.83
2025-07-29 19:35:31 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 30.39 | Confidence: 0.87
2025-07-29 19:35:34 | TRX/USDT | Signal: sell | Price: 0.34 | RSI: 44.04 | Confidence: 0.74
2025-07-29 19:35:36 | APT/USDT | Signal: sell | Price: 4.51 | RSI: 25.80 | Confidence: 0.87
2025-07-29 19:35:39 | BNB/USDT | Signal: sell | Price: 804.31 | RSI: 37.61 | Confidence: 0.73
2025-07-29 19:35:41 | INJ/USDT | Signal: sell | Price: 13.93 | RSI: 29.62 | Confidence: 0.87
2025-07-29 19:37:26 | BTC/USDT | Signal: sell | Price: 117040.20 | RSI: 22.01 | Confidence: 0.87
2025-07-29 19:37:28 | ETH/USDT | Signal: sell | Price: 3725.53 | RSI: 23.77 | Confidence: 0.83
2025-07-29 19:37:32 | XMR/USDT | Signal: sell | Price: 316.19 | RSI: 47.12 | Confidence: 1.00
2025-07-29 19:37:35 | LTC/USDT | Signal: sell | Price: 106.95 | RSI: 34.00 | Confidence: 0.87
2025-07-29 19:37:38 | DOT/USDT | Signal: sell | Price: 3.85 | RSI: 26.61 | Confidence: 0.87
2025-07-29 19:37:40 | ADA/USDT | Signal: sell | Price: 0.77 | RSI: 31.24 | Confidence: 0.87
2025-07-29 19:37:43 | SOL/USDT | Signal: sell | Price: 178.73 | RSI: 32.04 | Confidence: 0.87
2025-07-29 19:37:46 | AVAX/USDT | Signal: sell | Price: 24.07 | RSI: 31.16 | Confidence: 0.83
2025-07-29 19:37:49 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 29.21 | Confidence: 0.87
2025-07-29 19:37:51 | TRX/USDT | Signal: sell | Price: 0.34 | RSI: 42.18 | Confidence: 0.74
2025-07-29 19:37:54 | APT/USDT | Signal: sell | Price: 4.50 | RSI: 24.74 | Confidence: 0.87
2025-07-29 19:37:57 | BNB/USDT | Signal: sell | Price: 802.18 | RSI: 33.17 | Confidence: 0.73
2025-07-29 19:38:00 | INJ/USDT | Signal: sell | Price: 13.90 | RSI: 28.25 | Confidence: 0.87
2025-07-29 19:39:44 | BTC/USDT | Signal: sell | Price: 117045.20 | RSI: 22.11 | Confidence: 0.87
2025-07-29 19:39:49 | ETH/USDT | Signal: sell | Price: 3722.80 | RSI: 23.07 | Confidence: 0.83
2025-07-29 19:39:53 | XMR/USDT | Signal: sell | Price: 316.19 | RSI: 47.12 | Confidence: 1.00
2025-07-29 19:39:58 | LTC/USDT | Signal: sell | Price: 107.06 | RSI: 35.11 | Confidence: 0.87
2025-07-29 19:40:01 | DOT/USDT | Signal: sell | Price: 3.85 | RSI: 26.91 | Confidence: 0.87
2025-07-29 19:40:06 | ADA/USDT | Signal: sell | Price: 0.77 | RSI: 32.54 | Confidence: 0.87
2025-07-29 19:40:10 | SOL/USDT | Signal: sell | Price: 178.46 | RSI: 30.50 | Confidence: 0.87
2025-07-29 19:40:22 | AVAX/USDT | Signal: sell | Price: 24.08 | RSI: 32.01 | Confidence: 0.83
2025-07-29 19:40:31 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 30.66 | Confidence: 0.87
2025-07-29 19:40:35 | TRX/USDT | Signal: sell | Price: 0.34 | RSI: 42.82 | Confidence: 0.74
2025-07-29 19:40:48 | APT/USDT | Signal: sell | Price: 4.51 | RSI: 26.82 | Confidence: 0.87
2025-07-29 19:40:59 | BNB/USDT | Signal: sell | Price: 804.76 | RSI: 41.96 | Confidence: 1.00
2025-07-29 19:41:03 | INJ/USDT | Signal: sell | Price: 13.92 | RSI: 29.58 | Confidence: 0.87
2025-07-29 19:42:49 | BTC/USDT | Signal: sell | Price: 117335.10 | RSI: 38.62 | Confidence: 0.87
2025-07-29 19:42:58 | ETH/USDT | Signal: sell | Price: 3730.69 | RSI: 29.41 | Confidence: 0.83
2025-07-29 19:43:08 | XMR/USDT | Signal: sell | Price: 316.53 | RSI: 50.68 | Confidence: 1.00
2025-07-29 19:43:12 | LTC/USDT | Signal: sell | Price: 107.70 | RSI: 46.03 | Confidence: 1.00
2025-07-29 19:43:23 | DOT/USDT | Signal: sell | Price: 3.87 | RSI: 37.48 | Confidence: 0.87
2025-07-29 19:43:29 | ADA/USDT | Signal: sell | Price: 0.78 | RSI: 41.12 | Confidence: 1.00
2025-07-29 19:43:44 | SOL/USDT | Signal: sell | Price: 179.22 | RSI: 39.76 | Confidence: 0.87
2025-07-29 19:43:53 | AVAX/USDT | Signal: sell | Price: 24.18 | RSI: 39.21 | Confidence: 0.83
2025-07-29 19:44:17 | TRX/USDT | Signal: sell | Price: 0.34 | RSI: 48.05 | Confidence: 0.74
2025-07-29 19:44:28 | APT/USDT | Signal: sell | Price: 4.53 | RSI: 34.70 | Confidence: 0.87
2025-07-29 19:44:38 | BNB/USDT | Signal: sell | Price: 805.27 | RSI: 43.46 | Confidence: 1.00
2025-07-29 19:44:46 | INJ/USDT | Signal: sell | Price: 14.06 | RSI: 41.87 | Confidence: 1.00
2025-07-29 19:46:52 | BTC/USDT | Signal: sell | Price: 117595.00 | RSI: 49.37 | Confidence: 1.00
2025-07-29 19:47:03 | ETH/USDT | Signal: sell | Price: 3740.88 | RSI: 36.49 | Confidence: 0.83
2025-07-29 19:47:11 | XMR/USDT | Signal: sell | Price: 316.63 | RSI: 51.67 | Confidence: 1.00
2025-07-29 19:47:15 | LTC/USDT | Signal: sell | Price: 108.08 | RSI: 51.03 | Confidence: 0.81
2025-07-29 19:47:51 | DOT/USDT | Signal: sell | Price: 3.88 | RSI: 42.17 | Confidence: 1.00
2025-07-29 19:56:44 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 47.95 | Confidence: 1.00
2025-07-29 19:58:56 | XMR/USDT | Signal: sell | Price: 317.35 | RSI: 57.77 | Confidence: 1.00
2025-07-29 19:59:15 | LTC/USDT | Signal: sell | Price: 108.85 | RSI: 59.45 | Confidence: 0.72
2025-07-29 19:59:55 | ADA/USDT | Signal: sell | Price: 0.78 | RSI: 51.11 | Confidence: 1.00
2025-07-29 20:00:02 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 49.65 | Confidence: 1.00
2025-07-29 20:00:06 | TRX/USDT | Signal: buy | Price: 0.34 | RSI: 58.89 | Confidence: 1.00
2025-07-29 20:02:26 | BTC/USDT | Signal: sell | Price: 117686.70 | RSI: 51.92 | Confidence: 1.00
2025-07-29 20:02:50 | ETH/USDT | Signal: sell | Price: 3747.67 | RSI: 42.33 | Confidence: 1.00
2025-07-29 20:03:01 | XMR/USDT | Signal: sell | Price: 318.06 | RSI: 63.24 | Confidence: 0.73
2025-07-29 20:03:15 | DOT/USDT | Signal: sell | Price: 3.89 | RSI: 44.85 | Confidence: 1.00
2025-07-29 20:03:18 | ADA/USDT | Signal: sell | Price: 0.78 | RSI: 51.11 | Confidence: 1.00
2025-07-29 20:03:25 | AVAX/USDT | Signal: sell | Price: 24.30 | RSI: 46.15 | Confidence: 1.00
2025-07-29 20:03:31 | ALGO/USDT | Signal: sell | Price: 0.26 | RSI: 50.09 | Confidence: 1.00
2025-07-29 20:03:48 | BNB/USDT | Signal: sell | Price: 808.06 | RSI: 51.92 | Confidence: 1.00
2025-07-29 20:06:05 | BTC/USDT | Signal: sell | Price: 117779.00 | RSI: 54.91 | Confidence: 1.00
2025-07-29 20:06:44 | ETH/USDT | Signal: sell | Price: 3759.51 | RSI: 48.11 | Confidence: 1.00
